platform,confirmed,alert,score,batch
Windows,0,0,3,T3
Windows,1,1,4,T3
Windows,1,1,2,T3
Windows,1,0,3,T3
Windows,0,1,4,T3
Windows,0,1,2,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Linux,1,0,1,T3
Windows,1,1,1,T3
Windows,0,0,3,T3
Windows,0,0,1,T3
Linux,1,0,3,T3
Windows,0,1,5,T3
Windows,1,1,3,T3
IoT,0,1,5,T3
Windows,1,0,5,T3
IoT,1,1,2,T3
Windows,0,1,2,T3
Windows,1,0,4,T3
Windows,1,1,5,T3
Windows,1,1,1,T3
Linux,1,0,4,T3
IoT,1,1,4,T3
IoT,1,1,4,T3
Linux,1,0,4,T3
Linux,1,0,1,T3
Windows,1,0,3,T3
Linux,1,0,3,T3
Windows,1,1,5,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Linux,0,0,2,T3
Windows,0,0,4,T3
Linux,1,0,4,T3
Windows,1,1,4,T3
Linux,1,0,4,T3
IoT,0,1,3,T3
Windows,1,0,5,T3
IoT,0,1,3,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Linux,0,0,5,T3
Windows,0,0,4,T3
Windows,1,0,4,T3
Windows,0,1,4,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
IoT,1,1,3,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
IoT,1,1,4,T3
IoT,0,1,4,T3
Linux,1,1,2,T3
Windows,1,1,3,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Linux,1,1,2,T3
Windows,0,0,4,T3
Windows,1,0,3,T3
Windows,1,1,3,T3
Windows,1,0,5,T3
Windows,1,0,4,T3
Linux,1,1,3,T3
Windows,0,0,2,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,1,5,T3
Windows,0,0,3,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Linux,1,1,1,T3
Windows,0,0,4,T3
Windows,0,0,3,T3
Windows,1,1,1,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Windows,1,1,2,T3
Windows,1,0,5,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Windows,1,1,4,T3
Linux,1,0,3,T3
Windows,0,1,2,T3
Windows,0,0,5,T3
Linux,1,0,2,T3
Windows,1,1,3,T3
Windows,1,0,5,T3
Linux,1,0,3,T3
Windows,1,1,4,T3
Linux,0,0,5,T3
Windows,1,0,3,T3
Windows,0,1,4,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Windows,0,0,1,T3
Windows,1,1,4,T3
Windows,1,1,3,T3
IoT,1,1,4,T3
Linux,1,0,3,T3
IoT,0,1,4,T3
Windows,0,0,1,T3
Windows,0,0,3,T3
Windows,0,0,2,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
Windows,1,0,1,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,0,0,5,T3
Windows,1,1,1,T3
Windows,1,0,5,T3
Linux,1,0,4,T3
Windows,0,0,4,T3
Linux,1,1,1,T3
Windows,0,0,4,T3
Windows,1,0,3,T3
Windows,1,1,4,T3
IoT,0,1,5,T3
Windows,1,1,3,T3
Windows,0,1,4,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Windows,1,0,5,T3
Windows,1,0,2,T3
Linux,0,0,2,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Linux,1,0,4,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
IoT,1,1,5,T3
Windows,1,0,4,T3
Windows,1,1,5,T3
IoT,0,1,4,T3
IoT,1,1,5,T3
Windows,1,0,3,T3
Linux,1,0,4,T3
Windows,0,0,2,T3
Linux,1,1,1,T3
Linux,0,0,4,T3
Windows,0,1,5,T3
Windows,1,0,1,T3
Windows,1,0,2,T3
Windows,0,0,3,T3
Windows,1,1,4,T3
Linux,1,0,3,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Linux,1,0,1,T3
Windows,1,0,4,T3
Windows,1,1,5,T3
Windows,1,1,2,T3
Windows,0,1,5,T3
Windows,1,0,3,T3
Linux,0,1,1,T3
Windows,1,0,1,T3
Windows,1,0,1,T3
Windows,1,1,1,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,1,0,2,T3
Linux,0,0,4,T3
Windows,0,1,3,T3
Windows,1,1,4,T3
Windows,0,0,3,T3
Linux,1,1,2,T3
Windows,1,0,3,T3
Windows,1,1,4,T3
Windows,0,0,4,T3
Windows,1,1,4,T3
Windows,1,1,2,T3
Linux,1,0,2,T3
IoT,0,1,4,T3
Windows,0,0,2,T3
Windows,1,1,3,T3
Windows,1,1,1,T3
Windows,1,1,2,T3
Windows,1,1,3,T3
Windows,0,1,4,T3
Windows,0,1,4,T3
Windows,1,0,5,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Windows,0,1,2,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Linux,1,0,2,T3
Windows,1,0,5,T3
Windows,1,0,3,T3
Windows,1,1,4,T3
Windows,0,0,4,T3
Windows,1,1,2,T3
Windows,1,1,4,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Windows,1,0,5,T3
Windows,0,0,4,T3
Linux,1,1,2,T3
Windows,1,0,3,T3
IoT,0,1,4,T3
Windows,1,1,4,T3
Windows,1,1,3,T3
Windows,1,0,3,T3
Windows,1,1,3,T3
Linux,1,0,4,T3
Windows,1,1,5,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,0,0,2,T3
Linux,1,0,3,T3
Windows,0,0,5,T3
Windows,1,0,2,T3
Windows,0,0,4,T3
Linux,0,1,3,T3
Linux,1,0,2,T3
Windows,1,0,2,T3
IoT,0,1,4,T3
Windows,0,1,3,T3
Windows,1,0,2,T3
Windows,1,0,5,T3
Windows,1,1,2,T3
Windows,0,0,1,T3
Windows,1,0,1,T3
Windows,1,1,4,T3
Windows,1,0,1,T3
Windows,0,0,2,T3
Linux,1,1,3,T3
Windows,0,0,4,T3
Windows,1,0,3,T3
Windows,1,1,4,T3
IoT,1,1,5,T3
Windows,1,0,2,T3
Windows,0,0,3,T3
Windows,0,1,4,T3
Linux,0,1,4,T3
Windows,0,0,3,T3
Windows,1,0,4,T3
Windows,0,1,3,T3
IoT,1,1,4,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,1,0,1,T3
Windows,1,1,4,T3
Windows,0,0,2,T3
Linux,0,1,2,T3
Linux,1,0,3,T3
Windows,0,1,2,T3
Windows,0,1,3,T3
Windows,1,0,5,T3
Windows,0,0,2,T3
Windows,1,0,3,T3
Windows,0,1,1,T3
Windows,1,0,1,T3
Windows,1,0,2,T3
Linux,0,1,2,T3
Windows,1,0,2,T3
Linux,1,0,3,T3
IoT,0,1,5,T3
IoT,0,1,2,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Linux,1,0,1,T3
Windows,0,0,4,T3
IoT,0,1,5,T3
Windows,1,1,4,T3
Windows,0,0,4,T3
Windows,1,0,2,T3
Linux,1,0,3,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Windows,0,0,2,T3
Windows,0,1,5,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
IoT,0,1,3,T3
IoT,0,1,4,T3
Windows,0,0,2,T3
Windows,1,1,4,T3
Windows,1,0,2,T3
IoT,0,0,4,T3
Windows,1,1,2,T3
Windows,0,0,3,T3
Windows,0,1,4,T3
Windows,1,0,2,T3
Windows,1,1,1,T3
Linux,1,0,2,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,0,0,1,T3
Linux,0,0,2,T3
Windows,1,0,4,T3
Windows,0,1,2,T3
Windows,0,0,2,T3
IoT,1,1,3,T3
Windows,1,0,3,T3
Windows,0,0,3,T3
Windows,1,1,4,T3
Linux,1,1,4,T3
Windows,1,1,4,T3
Windows,1,1,2,T3
Windows,0,0,5,T3
Windows,1,0,2,T3
Windows,1,1,4,T3
IoT,0,1,5,T3
Windows,0,0,4,T3
IoT,1,1,1,T3
Windows,0,0,4,T3
IoT,0,0,3,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Windows,1,1,1,T3
Windows,0,0,3,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Windows,1,0,5,T3
Linux,0,0,4,T3
Windows,1,0,3,T3
IoT,1,1,5,T3
IoT,1,1,5,T3
Windows,0,1,5,T3
Windows,1,0,5,T3
Windows,0,0,2,T3
Windows,0,0,3,T3
Windows,1,1,4,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Windows,0,1,4,T3
Linux,1,1,3,T3
Windows,0,1,1,T3
Windows,0,1,2,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Windows,0,0,4,T3
Windows,1,1,3,T3
Windows,1,1,4,T3
Windows,1,1,4,T3
Windows,1,0,5,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,0,0,2,T3
Windows,1,0,5,T3
Linux,1,0,1,T3
Windows,1,1,1,T3
Windows,1,1,3,T3
Windows,1,1,2,T3
Linux,1,1,1,T3
Linux,1,0,1,T3
Linux,1,1,4,T3
Windows,1,1,3,T3
Linux,1,1,1,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Windows,1,1,3,T3
Windows,0,1,3,T3
Windows,1,0,4,T3
Linux,1,1,3,T3
Linux,0,1,1,T3
Windows,1,1,3,T3
Windows,1,0,5,T3
Linux,1,1,3,T3
Linux,1,0,2,T3
Windows,1,1,4,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Windows,1,1,3,T3
Windows,1,1,5,T3
Linux,1,0,3,T3
Windows,0,1,2,T3
Windows,0,0,3,T3
Linux,1,1,2,T3
Windows,1,1,4,T3
Windows,0,0,5,T3
Windows,0,0,4,T3
Linux,1,1,3,T3
IoT,0,1,5,T3
Windows,1,0,3,T3
Linux,1,1,2,T3
Windows,0,0,4,T3
Linux,0,0,3,T3
IoT,0,1,4,T3
Windows,1,0,3,T3
Linux,0,0,2,T3
Windows,1,0,3,T3
Windows,0,0,5,T3
Linux,1,0,5,T3
Windows,1,0,2,T3
Windows,0,1,4,T3
Windows,1,1,4,T3
Linux,0,0,2,T3
Linux,1,0,1,T3
Windows,1,1,4,T3
Windows,1,0,4,T3
IoT,0,1,4,T3
Windows,0,0,1,T3
IoT,0,1,4,T3
Linux,0,1,4,T3
Windows,1,0,4,T3
Windows,1,1,4,T3
Windows,0,0,3,T3
Windows,0,0,2,T3
Windows,0,1,3,T3
Linux,0,0,3,T3
Linux,0,1,3,T3
Windows,0,0,5,T3
Linux,0,1,4,T3
Windows,0,0,3,T3
Windows,1,0,5,T3
Windows,0,0,3,T3
Linux,0,0,4,T3
Windows,1,1,4,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,1,1,T3
Windows,0,1,1,T3
Windows,1,0,3,T3
Linux,0,0,2,T3
Windows,0,0,2,T3
Windows,0,0,2,T3
Windows,1,0,4,T3
IoT,1,0,1,T3
Windows,1,0,2,T3
Linux,1,1,3,T3
Linux,1,0,3,T3
Linux,1,0,2,T3
Linux,1,0,4,T3
Windows,1,1,3,T3
Windows,1,0,1,T3
Windows,0,0,3,T3
Linux,0,0,4,T3
IoT,0,1,5,T3
IoT,0,1,3,T3
Windows,1,0,3,T3
Windows,0,0,3,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,1,1,3,T3
IoT,1,1,5,T3
Windows,0,0,4,T3
Windows,1,0,2,T3
Windows,1,1,4,T3
Windows,0,1,3,T3
IoT,0,1,5,T3
Windows,1,0,4,T3
Windows,0,0,5,T3
Windows,0,0,4,T3
IoT,0,1,5,T3
Windows,1,1,3,T3
Windows,0,1,3,T3
Windows,1,0,2,T3
Windows,0,0,2,T3
Linux,1,0,2,T3
Windows,0,0,3,T3
Windows,1,1,4,T3
Windows,1,1,2,T3
IoT,0,1,3,T3
Windows,0,0,1,T3
Linux,1,1,1,T3
Windows,0,1,3,T3
Linux,1,0,1,T3
IoT,1,1,4,T3
Windows,1,1,5,T3
Windows,0,0,5,T3
Windows,0,1,2,T3
Linux,1,1,4,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
Windows,0,0,4,T3
Windows,1,0,2,T3
Windows,1,1,1,T3
Linux,0,1,2,T3
Linux,1,0,2,T3
Windows,0,1,2,T3
Windows,1,0,3,T3
Windows,1,1,5,T3
Linux,0,0,1,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Windows,0,0,5,T3
Linux,0,0,2,T3
Windows,0,1,1,T3
Windows,1,0,4,T3
Windows,0,1,3,T3
Windows,1,1,4,T3
Windows,1,1,5,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Linux,0,0,2,T3
Windows,1,1,3,T3
Windows,1,1,1,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Linux,1,1,4,T3
Windows,0,0,3,T3
Linux,0,1,3,T3
Linux,0,1,3,T3
Windows,1,0,4,T3
Linux,1,1,1,T3
Windows,0,0,2,T3
Windows,1,0,5,T3
IoT,1,1,2,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Windows,0,0,4,T3
IoT,0,1,4,T3
Windows,1,0,3,T3
Linux,1,0,4,T3
Windows,0,0,3,T3
Windows,1,0,5,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Windows,0,1,4,T3
IoT,0,1,5,T3
Windows,1,0,2,T3
Windows,1,0,5,T3
Windows,1,1,2,T3
Windows,1,0,2,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Linux,1,0,1,T3
Linux,1,0,4,T3
Windows,1,0,1,T3
Windows,0,0,5,T3
Windows,1,0,1,T3
Linux,1,1,4,T3
Linux,0,1,2,T3
Linux,1,1,5,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Windows,1,0,3,T3
IoT,0,1,4,T3
IoT,1,0,3,T3
Windows,1,1,4,T3
Linux,0,1,1,T3
IoT,1,1,2,T3
Windows,1,1,3,T3
Linux,0,0,4,T3
Windows,0,1,3,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,0,0,2,T3
Linux,1,1,1,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
Windows,1,1,2,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,0,0,3,T3
Windows,1,0,5,T3
Linux,0,1,3,T3
IoT,1,1,1,T3
Windows,1,0,4,T3
Linux,0,1,4,T3
IoT,1,1,5,T3
Windows,0,0,2,T3
Windows,0,1,4,T3
Linux,1,0,4,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Linux,0,0,4,T3
Windows,0,0,3,T3
Linux,1,1,4,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
Windows,0,0,2,T3
Linux,1,1,2,T3
Windows,1,0,5,T3
IoT,0,1,5,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
IoT,1,1,4,T3
Windows,0,1,2,T3
Linux,0,0,4,T3
Windows,1,0,1,T3
Linux,1,0,1,T3
Windows,0,1,2,T3
IoT,1,1,3,T3
Linux,1,0,4,T3
Windows,1,0,3,T3
Windows,1,1,4,T3
Windows,1,1,5,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Linux,1,0,4,T3
Linux,0,1,1,T3
Linux,0,0,5,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,1,0,5,T3
IoT,0,1,2,T3
Windows,1,1,2,T3
Windows,1,0,3,T3
Windows,0,0,5,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
Windows,0,0,2,T3
Windows,1,1,3,T3
Windows,1,0,4,T3
Windows,1,1,1,T3
Windows,0,1,3,T3
Linux,1,1,4,T3
Windows,1,0,4,T3
Windows,1,0,1,T3
Linux,0,0,3,T3
IoT,1,1,3,T3
Windows,1,1,5,T3
Windows,1,0,4,T3
Linux,1,1,3,T3
Windows,1,0,3,T3
IoT,0,1,4,T3
Windows,0,1,3,T3
IoT,1,1,3,T3
Windows,1,0,3,T3
Linux,1,1,1,T3
Windows,1,0,5,T3
IoT,0,0,5,T3
Windows,1,1,4,T3
Windows,1,1,3,T3
Windows,0,1,4,T3
IoT,1,1,5,T3
Windows,0,0,4,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
Linux,1,0,4,T3
Windows,0,0,3,T3
Windows,1,0,2,T3
Linux,0,1,4,T3
Linux,1,1,3,T3
Windows,1,0,3,T3
Windows,0,1,3,T3
Windows,0,0,3,T3
Windows,0,0,3,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
IoT,0,1,4,T3
Windows,1,0,4,T3
Linux,0,1,4,T3
Windows,0,0,1,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
IoT,0,1,2,T3
Windows,1,1,1,T3
Windows,0,0,1,T3
Windows,0,1,4,T3
Windows,1,0,2,T3
Windows,1,0,5,T3
Linux,0,0,3,T3
Linux,1,1,2,T3
Windows,0,0,3,T3
IoT,0,1,1,T3
Windows,1,1,3,T3
Linux,1,1,2,T3
Windows,1,0,4,T3
Linux,1,0,4,T3
Linux,0,1,4,T3
IoT,0,1,5,T3
Windows,1,1,4,T3
Windows,1,0,4,T3
Linux,1,0,2,T3
Linux,0,1,2,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,1,0,4,T3
Windows,0,0,1,T3
Linux,0,0,1,T3
Linux,1,1,3,T3
Windows,0,0,2,T3
IoT,0,1,2,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,0,1,1,T3
Linux,1,0,1,T3
Linux,1,0,4,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,1,1,4,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Windows,1,1,4,T3
Linux,0,0,3,T3
Windows,1,0,2,T3
Windows,0,0,5,T3
Windows,0,0,5,T3
Windows,0,0,1,T3
Windows,0,0,4,T3
Windows,1,1,4,T3
Windows,0,1,2,T3
Linux,1,0,2,T3
Windows,1,1,1,T3
Windows,0,0,3,T3
IoT,0,0,4,T3
Windows,1,0,2,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,1,1,3,T3
Windows,1,1,4,T3
Windows,0,0,3,T3
Linux,0,0,2,T3
Linux,1,1,2,T3
Windows,1,1,2,T3
Windows,1,0,2,T3
Windows,0,1,2,T3
Windows,1,0,4,T3
Windows,0,0,2,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,0,0,3,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,1,0,4,T3
Windows,1,0,1,T3
Windows,1,0,5,T3
Windows,1,0,4,T3
Windows,0,1,3,T3
Windows,1,1,2,T3
Windows,1,1,1,T3
Linux,1,0,4,T3
Windows,0,0,3,T3
Windows,1,1,3,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,0,0,2,T3
IoT,1,1,4,T3
Linux,0,1,3,T3
Windows,0,0,5,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,1,1,4,T3
Linux,1,0,1,T3
Windows,1,1,4,T3
Windows,1,0,1,T3
Windows,0,1,2,T3
Windows,1,0,3,T3
IoT,1,1,5,T3
Linux,1,0,3,T3
Linux,1,0,3,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Linux,0,1,3,T3
IoT,1,1,2,T3
Windows,1,0,4,T3
IoT,1,1,3,T3
Windows,0,0,3,T3
Windows,1,0,2,T3
Windows,1,1,2,T3
Windows,1,0,4,T3
Linux,1,1,3,T3
Windows,1,0,5,T3
IoT,0,0,3,T3
Windows,0,1,1,T3
Windows,1,0,2,T3
Linux,1,0,3,T3
Windows,1,1,2,T3
Linux,1,0,4,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Windows,1,0,2,T3
IoT,1,0,2,T3
Windows,1,0,4,T3
Windows,1,0,3,T3
Linux,1,0,3,T3
Windows,1,1,4,T3
Linux,0,0,4,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,0,2,T3
Windows,0,0,4,T3
Windows,0,0,4,T3
Windows,0,1,4,T3
Windows,1,0,2,T3
Windows,1,0,2,T3
Windows,1,0,3,T3
Linux,0,1,2,T3
Windows,1,0,3,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Windows,1,0,1,T3
Windows,1,1,1,T3
Linux,1,0,5,T3
Linux,1,0,4,T3
Linux,1,1,4,T3
Windows,1,0,2,T3
Windows,1,1,4,T3
IoT,0,1,5,T3
Windows,0,0,2,T3
IoT,0,1,4,T3
Windows,1,0,4,T3
IoT,1,1,5,T3
IoT,1,1,5,T3
Windows,1,1,3,T3
Windows,1,0,1,T3
Windows,1,0,1,T3
IoT,1,1,5,T3
Linux,1,0,2,T3
Windows,1,1,1,T3
Windows,0,0,3,T3
Linux,0,0,1,T3
Windows,1,0,4,T3
Linux,1,1,3,T3
Linux,1,1,3,T3
IoT,1,1,5,T3
Windows,1,0,4,T3
Windows,0,0,4,T3
Windows,0,0,3,T3
IoT,1,1,4,T3
Windows,1,1,3,T3
Windows,0,0,2,T3
Windows,1,0,5,T3
Windows,0,1,4,T3
Linux,1,1,3,T3
Linux,1,0,1,T3
Windows,1,0,2,T3
Windows,0,0,4,T3
IoT,1,1,3,T3
Windows,0,1,3,T3
Windows,1,1,3,T3
Windows,1,0,5,T3
Windows,1,0,4,T3
Windows,1,0,4,T3
Windows,1,1,3,T3
Windows,1,0,3,T3
Windows,1,0,2,T3
Windows,0,1,5,T3
Linux,0,1,2,T3
Windows,0,0,3,T3
Windows,1,0,3,T3
Windows,1,0,3,T3
Linux,1,0,5,T3
Windows,1,0,1,T3
IoT,1,0,3,T3
Windows,1,0,3,T3
Windows,0,0,5,T3
Windows,0,0,5,T3
Windows,0,0,1,T3
Windows,1,0,5,T3
Windows,0,0,2,T3
Windows,1,0,1,T3
Windows,0,1,2,T3
Linux,1,1,3,T3
Linux,0,0,3,T3
Windows,1,0,2,T3
Windows,0,1,2,T3
Windows,1,1,5,T3
Windows,1,0,4,T3
Windows,1,1,5,T3
Windows,0,0,4,T3
Windows,1,0,4,T3
Linux,1,0,2,T3
Windows,1,0,3,T3
Windows,1,0,1,T3
Windows,1,0,2,T3
IoT,0,1,4,T3
Linux,0,1,3,T3
Windows,0,0,3,T3
Windows,1,1,3,T3
Windows,1,1,3,T3
Windows,1,1,3,T4
Windows,0,1,4,T4
IoT,1,1,4,T4
Windows,1,0,2,T4
Windows,1,1,3,T4
Linux,0,0,4,T4
Linux,0,0,4,T4
Windows,0,1,1,T4
Windows,0,0,4,T4
Windows,1,1,2,T4
Windows,1,0,4,T4
Linux,0,1,3,T4
IoT,1,1,4,T4
Linux,1,0,5,T4
Windows,1,0,3,T4
Linux,1,0,4,T4
Windows,1,0,4,T4
Windows,0,0,4,T4
Windows,1,0,1,T4
Windows,0,1,3,T4
IoT,1,1,5,T4
Windows,1,0,4,T4
Windows,1,0,3,T4
Windows,1,1,3,T4
Linux,1,0,2,T4
Windows,1,0,4,T4
Windows,1,0,4,T4
Linux,1,1,1,T4
Windows,1,0,4,T4
Windows,1,1,2,T4
Windows,0,1,4,T4
Windows,1,1,3,T4
IoT,0,1,5,T4
Windows,1,0,2,T4
IoT,0,1,5,T4
Windows,1,0,3,T4
IoT,0,1,5,T4
Windows,1,0,4,T4
Windows,0,1,3,T4
Windows,0,0,4,T4
Windows,1,0,4,T4
Windows,1,0,5,T4
Windows,1,0,2,T4
Windows,1,1,2,T4
Windows,1,0,5,T4
Windows,1,0,4,T4
Windows,1,0,2,T4
Linux,1,0,4,T4
Windows,1,0,3,T4
IoT,1,1,5,T4
Windows,1,0,4,T4
IoT,0,1,4,T4
Windows,1,0,2,T4
IoT,1,1,4,T4
Windows,1,0,4,T4
Linux,1,1,3,T4
Linux,1,1,4,T4
Windows,0,0,4,T4
Windows,0,0,3,T4
Linux,0,1,5,T4
Windows,1,1,5,T4
Windows,1,0,2,T4
Windows,0,0,4,T4
Windows,0,0,2,T4
Linux,1,0,1,T4
Windows,0,1,4,T4
Windows,0,0,4,T4
Windows,0,0,1,T4
Windows,1,0,3,T4
IoT,1,1,4,T4
Windows,1,0,1,T4
Windows,1,0,2,T4
Windows,1,0,3,T4
Linux,0,0,1,T4
Windows,0,0,4,T4
Windows,1,1,2,T4
Windows,1,0,3,T4
Windows,1,0,3,T4
Windows,0,0,3,T4
Windows,1,1,4,T4
Linux,0,0,4,T4
IoT,1,0,5,T4
Linux,1,0,5,T4
Windows,1,0,4,T4
Windows,1,0,3,T4
Windows,0,0,5,T4
Linux,1,1,4,T4
Windows,1,0,4,T4
IoT,0,1,3,T4
Windows,1,0,3,T4
Linux,1,1,4,T4
Windows,1,0,4,T4
Windows,0,0,5,T4
Windows,1,1,2,T4
IoT,0,1,4,T4
IoT,1,1,4,T4
Linux,0,1,4,T4
Windows,1,0,3,T4
Linux,1,1,4,T4
Windows,1,0,4,T4
Windows,1,0,2,T4
Windows,1,0,5,T4
Windows,1,0,3,T4
Windows,0,1,4,T4
Linux,1,1,2,T4
Windows,1,0,2,T4
Windows,1,0,4,T4
Windows,1,1,3,T4
Windows,0,0,2,T4
Windows,1,0,2,T4
Windows,1,0,4,T4
Windows,1,0,1,T4
Windows,1,1,3,T4
Windows,1,0,2,T4
Windows,1,0,5,T4
Windows,1,0,2,T4
Windows,1,0,2,T4
Windows,0,0,3,T4
Windows,1,0,4,T4
Windows,1,0,4,T4
Windows,1,0,4,T4
Windows,1,0,3,T4
Linux,1,0,1,T4
Windows,1,1,5,T4
Linux,1,0,3,T4
Linux,1,0,3,T4
Linux,1,0,4,T4
Windows,0,0,3,T4
Linux,1,1,3,T4
Windows,1,0,2,T4
Windows,1,0,4,T4
Windows,1,0,2,T4
IoT,0,1,5,T4
Windows,1,0,1,T4
IoT,1,1,5,T4
Windows,1,0,4,T4
IoT,0,1,5,T4
IoT,1,1,5,T4
IoT,0,1,5,T4
Windows,0,1,2,T4
Linux,0,0,3,T4
IoT,0,1,2,T4
Windows,1,1,2,T4
Windows,1,0,3,T4
Linux,1,0,4,T4
Windows,0,0,5,T4
Linux,1,1,3,T4
Windows,1,0,4,T4
Windows,1,1,4,T4
Windows,1,1,3,T4
Windows,0,1,4,T4
Windows,1,0,4,T4
Linux,0,0,3,T4
Windows,0,0,3,T4
Linux,0,0,5,T4
Linux,1,0,4,T4
Windows,0,0,3,T4
Windows,1,1,4,T4
Windows,1,0,4,T4
Windows,1,0,4,T4
Windows,1,0,5,T4
Windows,1,1,4,T4
IoT,1,1,3,T4
Windows,0,0,1,T4
Windows,0,0,2,T4
IoT,0,1,3,T4
Linux,1,1,1,T4
Linux,1,0,3,T4
Linux,1,1,4,T4
Windows,0,0,3,T4
Linux,0,0,3,T4
IoT,0,1,3,T4
Windows,0,1,4,T4
Windows,1,0,3,T4
Windows,1,0,5,T4
Windows,1,0,4,T4
Windows,1,0,2,T4
Windows,0,0,3,T4
Windows,0,0,3,T4
Windows,1,0,5,T4
Windows,0,0,3,T4
Linux,1,0,3,T4
Windows,1,0,2,T4
